,time,cpu%,mem%
802,20210108-102558,1.9149999999999998,0.9467081323144376
803,20210108-102601,0.0,0.9467081323144376
804,20210108-102604,0.0,0.9467081323144376
805,20210108-102607,0.015,0.9467081323144376
806,20210108-102610,0.0,0.9467081323144376
807,20210108-102613,0.034999999999999996,0.9467081323144376
808,20210108-102616,0.0,0.9467081323144376
809,20210108-102619,0.015,0.9467081323144376
810,20210108-102622,0.0,0.9467081323144376
811,20210108-102625,0.0,0.9467081323144376
812,20210108-102628,0.0,0.9467081323144376
813,20210108-102631,0.015,0.9467081323144376
814,20210108-102634,0.0,0.9467081323144376
815,20210108-102637,0.0,0.9467081323144376
816,20210108-102640,0.0,0.9467081323144376
817,20210108-102643,0.015,0.9467081323144376
818,20210108-102646,0.0,0.9467081323144376
819,20210108-102649,0.0,0.9467081323144376
820,20210108-102652,0.0,0.9467081323144376
821,20210108-102655,0.015,0.9467081323144376
822,20210108-102658,0.0,0.9467081323144376
823,20210108-102701,0.0,0.9467081323144376
824,20210108-102704,0.0,0.9467081323144376
825,20210108-102707,0.015,0.9467081323144376
826,20210108-102710,0.0,0.9467081323144376
827,20210108-102713,0.3,0.9467081323144376
828,20210108-102716,0.0,0.9467081323144376
829,20210108-102719,0.0,0.9467081323144376
830,20210108-102722,0.015,0.9467081323144376
831,20210108-102725,0.0,0.9467081323144376
832,20210108-102728,0.0,0.9467081323144376
833,20210108-102731,0.0,0.9467081323144376
834,20210108-102734,0.015,0.9467081323144376
835,20210108-102737,0.0,0.9467081323144376
836,20210108-102740,0.0,0.9467081323144376
837,20210108-102743,0.0,0.9467081323144376
838,20210108-102746,0.015,0.9467081323144376
839,20210108-102749,0.0,0.9467081323144376
840,20210108-102752,0.0,0.9467081323144376
841,20210108-102755,0.0,0.9467081323144376
842,20210108-102758,0.0,0.9467081323144376
843,20210108-102801,0.015,0.9467081323144376
844,20210108-102804,0.0,0.9467081323144376
845,20210108-102807,0.0,0.9467081323144376
846,20210108-102810,0.0,0.9467081323144376
847,20210108-102813,0.0,0.9467081323144376
848,20210108-102816,0.015,0.9467081323144376
849,20210108-102819,0.015,0.9467081323144376
850,20210108-102822,0.0,0.9467081323144376
851,20210108-102825,0.0,0.9467081323144376
852,20210108-102828,0.0,0.9467081323144376
853,20210108-102831,0.0,0.9467081323144376
854,20210108-102834,0.0,0.9467081323144376
855,20210108-102837,0.015,0.9467081323144376
856,20210108-102840,0.0,0.9467081323144376
857,20210108-102843,0.015,0.9467081323144376
858,20210108-102846,0.0,0.9467081323144376
859,20210108-102849,0.0,0.9467081323144376
860,20210108-102852,0.0,0.9467081323144376
861,20210108-102855,0.0,0.9467081323144376
862,20210108-102858,0.015,0.9467081323144376
863,20210108-102901,0.0,0.9467081323144376
864,20210108-102904,0.0,0.9467081323144376
865,20210108-102907,0.0,0.9467081323144376
866,20210108-102910,0.015,0.9467081323144376
867,20210108-102913,0.0,0.9467081323144376
868,20210108-102916,0.0,0.9467081323144376
869,20210108-102919,0.0,0.9467081323144376
870,20210108-102922,0.015,0.9467081323144376
871,20210108-102925,0.0,0.9467081323144376
872,20210108-102928,0.0,0.9467081323144376
873,20210108-102931,0.0,0.9467081323144376
874,20210108-102934,0.0,0.9467081323144376
875,20210108-102937,0.015,0.9467081323144376
876,20210108-102940,0.0,0.9467081323144376
877,20210108-102943,0.0,0.9467081323144376
878,20210108-102946,0.0,0.9467081323144376
879,20210108-102949,0.015,0.9467081323144376
880,20210108-102952,0.0,0.9467081323144376
881,20210108-102955,0.0,0.9467081323144376
882,20210108-102958,0.0,0.9467081323144376
883,20210108-103001,0.015,0.9467081323144376
884,20210108-103004,0.0,0.9467081323144376
885,20210108-103007,3.0,0.9892070001550438
886,20210108-103010,0.0,0.9892070001550438
887,20210108-103013,0.0,0.9892070001550438
888,20210108-103016,0.0,0.9892070001550438
889,20210108-103019,0.015,0.9892070001550438
890,20210108-103022,0.034999999999999996,0.9892070001550438
891,20210108-103025,0.0,0.9892070001550438
892,20210108-103028,0.0,0.9892070001550438
893,20210108-103031,0.0,0.9892070001550438
894,20210108-103034,0.015,0.9892070001550438
895,20210108-103037,0.0,0.9892070001550438
896,20210108-103040,0.0,0.9892070001550438
897,20210108-103043,0.0,0.9892070001550438
898,20210108-103046,0.0,0.9892070001550438
899,20210108-103049,0.0,0.9892070001550438
900,20210108-103052,0.0,0.9892070001550438
901,20210108-103055,0.015,0.9892070001550438
902,20210108-103058,0.0,0.9892070001550438
903,20210108-103101,0.0,0.9892070001550438
904,20210108-103104,0.0,0.9892070001550438
905,20210108-103107,0.015,0.9892070001550438
906,20210108-103110,0.0,0.9892070001550438
907,20210108-103113,0.0,0.9892070001550438
908,20210108-103116,0.015,0.9892070001550438
909,20210108-103119,0.0,0.9892070001550438
910,20210108-103122,0.365,0.9968589826470649
911,20210108-103125,0.0,0.9968589826470649
912,20210108-103128,0.015,0.9968589826470649
913,20210108-103131,0.0,0.9968589826470649
914,20210108-103134,0.0,0.9968589826470649
915,20210108-103137,0.0,0.9968589826470649
916,20210108-103140,0.0,0.9968589826470649
917,20210108-103143,0.015,0.9968589826470649
918,20210108-103146,0.0,0.9968589826470649
919,20210108-103149,0.0,0.9968589826470649
920,20210108-103152,0.0,0.9968589826470649
921,20210108-103155,0.015,0.9968589826470649
922,20210108-103158,0.0,0.9968589826470649
923,20210108-103201,0.0,0.9968589826470649
924,20210108-103204,0.0,0.9968589826470649
925,20210108-103207,0.015,0.9968589826470649
926,20210108-103210,0.0,0.9968589826470649
927,20210108-103213,0.0,0.9968589826470649
928,20210108-103216,0.0,0.9968589826470649
929,20210108-103219,0.015,0.9968589826470649
930,20210108-103222,0.0,0.9968589826470649
931,20210108-103225,0.0,0.9968589826470649
932,20210108-103228,0.0,0.9968589826470649
933,20210108-103231,0.015,0.9968589826470649
934,20210108-103234,0.0,0.9968589826470649
935,20210108-103237,0.0,0.9968589826470649
936,20210108-103240,0.0,0.9968589826470649
937,20210108-103243,0.0,0.9968589826470649
938,20210108-103246,0.015,0.9968589826470649
939,20210108-103249,0.0,0.9968589826470649
940,20210108-103252,0.015,0.9968589826470649
941,20210108-103255,0.0,0.9968589826470649
942,20210108-103258,0.0,0.9968589826470649
943,20210108-103301,0.0,0.9968589826470649
944,20210108-103304,0.0,0.9968589826470649
945,20210108-103307,0.015,0.9968589826470649
946,20210108-103310,0.0,0.9968589826470649
947,20210108-103313,0.0,0.9968589826470649
948,20210108-103316,0.0,0.9968589826470649
949,20210108-103319,0.0,0.9968589826470649
950,20210108-103322,0.0,0.9968589826470649
951,20210108-103325,0.034999999999999996,0.9968589826470649
952,20210108-103328,0.0,0.9968589826470649
953,20210108-103331,0.0,0.9968589826470649
954,20210108-103334,2.3649999999999998,0.9420440667954912
955,20210108-103337,0.0,0.9420440667954912
956,20210108-103340,0.0,0.9420440667954912
957,20210108-103343,0.015,0.9420440667954912
958,20210108-103346,0.0,0.9420440667954912
959,20210108-103349,0.034999999999999996,0.9420440667954912
960,20210108-103352,0.0,0.9420440667954912
961,20210108-103355,0.0,0.9420440667954912
962,20210108-103358,0.0,0.9420440667954912
963,20210108-103401,0.015,0.9420440667954912
964,20210108-103404,0.0,0.9420440667954912
965,20210108-103407,0.015,0.9420440667954912
966,20210108-103410,0.0,0.9420440667954912
967,20210108-103413,0.0,0.9420440667954912
968,20210108-103416,0.0,0.9420440667954912
969,20210108-103419,0.0,0.9420440667954912
970,20210108-103422,0.015,0.9420440667954912
971,20210108-103425,0.0,0.9420440667954912
972,20210108-103428,0.0,0.9420440667954912
973,20210108-103431,0.015,0.9420440667954912
974,20210108-103434,0.0,0.9420440667954912
975,20210108-103437,0.0,0.9420440667954912
976,20210108-103440,0.0,0.9420440667954912
977,20210108-103443,0.0,0.9420440667954912
978,20210108-103446,0.0,0.9420440667954912
979,20210108-103449,0.315,0.9708786801860596
980,20210108-103452,0.0,0.9708786801860596
981,20210108-103455,0.0,0.9708786801860596
982,20210108-103458,0.015,0.9708786801860596
983,20210108-103501,0.0,0.9708786801860596
984,20210108-103504,0.0,0.9708786801860596
985,20210108-103507,0.0,0.9708786801860596
986,20210108-103510,0.015,0.9708786801860596
987,20210108-103513,0.0,0.9708786801860596
988,20210108-103516,0.0,0.9708786801860596
989,20210108-103519,0.0,0.9708786801860596
990,20210108-103522,0.015,0.9708786801860596
991,20210108-103525,0.0,0.9708786801860596
992,20210108-103528,0.015,0.9708786801860596
993,20210108-103531,0.0,0.9708786801860596
994,20210108-103534,0.0,0.9708786801860596
995,20210108-103537,0.015,0.9708786801860596
996,20210108-103540,0.0,0.9708786801860596
997,20210108-103543,0.0,0.9708786801860596
998,20210108-103546,0.0,0.9708786801860596
999,20210108-103549,0.0,0.9708786801860596
1000,20210108-103552,0.0,0.9708786801860596
1001,20210108-103555,0.034999999999999996,0.9708786801860596
1002,20210108-103558,0.0,0.9708786801860596
1003,20210108-103601,0.0,0.9708786801860596
1004,20210108-103604,0.0,0.9708786801860596
1005,20210108-103607,0.015,0.9708786801860596
1006,20210108-103610,0.0,0.9708786801860596
1007,20210108-103613,0.0,0.9708786801860596
1008,20210108-103616,0.0,0.9708786801860596
1009,20210108-103619,0.015,0.9708786801860596
1010,20210108-103622,0.0,0.9708786801860596
1011,20210108-103625,0.0,0.9708786801860596
1012,20210108-103628,0.0,0.9708786801860596
1013,20210108-103631,0.0,0.9708786801860596
1014,20210108-103634,0.0,0.9708786801860596
1015,20210108-103637,0.015,0.9708786801860596
1016,20210108-103640,0.0,0.9708786801860596
1017,20210108-103643,0.0,0.9708786801860596
1018,20210108-103646,0.0,0.9708786801860596
1019,20210108-103649,0.0,0.9708786801860596
1020,20210108-103652,0.015,0.9708786801860596
1021,20210108-103655,0.0,0.9708786801860596
1022,20210108-103658,0.015,0.9708786801860596
1023,20210108-103701,0.0,0.9708786801860596
1024,20210108-103704,0.0,0.9708786801860596
1025,20210108-103707,0.015,0.9708786801860596
1026,20210108-103710,0.0,0.9708786801860596
1027,20210108-103713,0.0,0.9708786801860596
1028,20210108-103716,0.0,0.9708786801860596
1029,20210108-103719,0.0,0.9708786801860596
1030,20210108-103722,0.015,0.9708786801860596
1031,20210108-103725,0.0,0.9708786801860596
1032,20210108-103728,0.0,0.9708786801860596
1033,20210108-103731,0.9349999999999999,1.0458498896019337
1034,20210108-103734,1.6800000000000002,0.949471348214334
1035,20210108-103737,0.0,0.949471348214334
1036,20210108-103740,0.0,0.949471348214334
1037,20210108-103743,0.015,0.949471348214334
1038,20210108-103746,0.0,0.949471348214334
1039,20210108-103749,0.015,0.949471348214334
1040,20210108-103752,0.015,0.949471348214334
1041,20210108-103755,0.0,0.949471348214334
1042,20210108-103758,0.0,0.949471348214334
1043,20210108-103801,0.0,0.949471348214334
1044,20210108-103804,0.0,0.949471348214334
1045,20210108-103807,0.015,0.949471348214334
1046,20210108-103810,0.015,0.949471348214334
1047,20210108-103813,0.0,0.949471348214334
1048,20210108-103816,0.0,0.949471348214334
1049,20210108-103819,0.0,0.949471348214334
1050,20210108-103822,0.0,0.949471348214334
1051,20210108-103825,0.015,0.949471348214334
1052,20210108-103828,0.0,0.949471348214334
1053,20210108-103831,0.0,0.949471348214334
1054,20210108-103834,0.0,0.949471348214334
1055,20210108-103837,0.0,0.949471348214334
1056,20210108-103840,0.0,0.949471348214334
1057,20210108-103843,0.015,0.949471348214334
1058,20210108-103846,0.0,0.949471348214334
1059,20210108-103849,0.315,0.9574877108250228
1060,20210108-103852,0.0,0.9574877108250228
1061,20210108-103855,0.015,0.9574877108250228
1062,20210108-103858,0.0,0.9574877108250228
1063,20210108-103901,0.0,0.9574877108250228
1064,20210108-103904,0.0,0.9574877108250228
1065,20210108-103907,0.0,0.9574877108250228
1066,20210108-103910,0.015,0.9574877108250228
1067,20210108-103913,0.0,0.9574877108250228
1068,20210108-103916,0.0,0.9574877108250228
1069,20210108-103919,0.0,0.9574877108250228
1070,20210108-103922,0.015,0.9574877108250228
1071,20210108-103925,0.0,0.9574877108250228
1072,20210108-103928,0.0,0.9574877108250228
1073,20210108-103931,0.0,0.9574877108250228
1074,20210108-103934,0.0,0.9574877108250228
1075,20210108-103937,0.015,0.9574877108250228
1076,20210108-103940,0.0,0.9574877108250228
1077,20210108-103943,0.0,0.9574877108250228
1078,20210108-103946,0.0,0.9574877108250228
1079,20210108-103949,0.0,0.9574877108250228
1080,20210108-103952,0.015,0.9574877108250228
1081,20210108-103955,0.0,0.9574877108250228
1082,20210108-103958,0.0,0.9574877108250228
1083,20210108-104001,0.0,0.9574877108250228
1084,20210108-104004,0.015,0.9574877108250228
1085,20210108-104007,0.0,0.9574877108250228
1086,20210108-104010,0.0,0.9574877108250228
1087,20210108-104013,0.0,0.9574877108250228
1088,20210108-104016,0.015,0.9574877108250228
1089,20210108-104020,0.0,0.9574877108250228
1090,20210108-104023,0.015,0.9574877108250228
1091,20210108-104026,0.0,0.9574877108250228
1092,20210108-104029,0.0,0.9574877108250228
1093,20210108-104032,0.0,0.9574877108250228
1094,20210108-104035,0.015,0.9574877108250228
1095,20210108-104038,0.0,0.9574877108250228
1096,20210108-104041,0.0,0.9574877108250228
1097,20210108-104044,0.0,0.9574877108250228
1098,20210108-104047,0.0,0.9574877108250228
1099,20210108-104050,0.0,0.9574877108250228
1100,20210108-104053,0.0,0.9574877108250228
1101,20210108-104056,0.015,0.9574877108250228
1102,20210108-104059,0.0,0.9574877108250228
1103,20210108-104102,0.0,0.9574877108250228
1104,20210108-104105,0.0,0.9574877108250228
1105,20210108-104108,0.0,0.9574877108250228
1106,20210108-104111,0.015,0.9574877108250228
1107,20210108-104114,0.0,0.9574877108250228
1108,20210108-104117,0.0,0.9574877108250228
1109,20210108-104120,0.0,0.9574877108250228
1110,20210108-104123,0.015,0.9574877108250228
1111,20210108-104126,0.015,0.9574877108250228
1112,20210108-104129,0.0,0.9574877108250228
1113,20210108-104132,0.0,0.9574877108250228
1114,20210108-104135,0.0,0.9574877108250228
1115,20210108-104138,0.0,0.9574877108250228
1116,20210108-104141,0.015,0.9574877108250228
1117,20210108-104144,0.0,0.9574877108250228
1118,20210108-104147,0.0,0.9574877108250228
1119,20210108-104150,0.0,0.9574877108250228
1120,20210108-104153,0.015,0.9574877108250228
1121,20210108-104156,0.0,0.9574877108250228
1122,20210108-104159,0.0,0.9574877108250228
1123,20210108-104202,0.0,0.9574877108250228
1124,20210108-104205,0.0,0.9574877108250228
1125,20210108-104208,0.0,0.9574877108250228
1126,20210108-104211,0.0,0.9574877108250228
1127,20210108-104214,0.015,0.9574877108250228
1128,20210108-104217,0.0,0.9574877108250228
1129,20210108-104220,0.0,0.9574877108250228
1130,20210108-104223,0.015,0.9574877108250228
1131,20210108-104226,0.0,0.9574877108250228
1132,20210108-104229,0.0,0.9574877108250228
1133,20210108-104232,0.0,0.9574877108250228
1134,20210108-104235,0.0,0.9574877108250228
1135,20210108-104238,0.015,0.9574877108250228
1136,20210108-104241,0.015,0.9574877108250228
1137,20210108-104244,0.0,0.9574877108250228
1138,20210108-104247,0.0,0.9574877108250228
1139,20210108-104250,1.0150000000000001,0.76620029452845
1140,20210108-104253,0.0,0.76620029452845
1141,20210108-104256,0.0,0.76620029452845
1142,20210108-104259,0.0,0.76620029452845
1143,20210108-104302,0.05,0.76620029452845
1144,20210108-104305,0.015,0.76620029452845
1145,20210108-104308,0.0,0.76620029452845
1146,20210108-104311,0.015,0.76620029452845
1147,20210108-104314,0.0,0.76620029452845
1148,20210108-104317,0.0,0.76620029452845
1149,20210108-104320,0.015,0.76620029452845
1150,20210108-104323,0.0,0.76620029452845
1151,20210108-104326,0.015,0.76620029452845
1152,20210108-104329,0.0,0.76620029452845
1153,20210108-104332,0.0,0.76620029452845
1154,20210108-104335,0.0,0.76620029452845
1155,20210108-104338,0.0,0.76620029452845
1156,20210108-104341,0.0,0.76620029452845
1157,20210108-104344,0.034999999999999996,0.76620029452845
1158,20210108-104347,0.0,0.76620029452845
1159,20210108-104350,0.0,0.76620029452845
1160,20210108-104353,0.0,0.76620029452845
1161,20210108-104356,0.0,0.76620029452845
1162,20210108-104359,0.0,0.76620029452845
1163,20210108-104402,0.015,0.76620029452845
1164,20210108-104405,0.0,0.76620029452845
1165,20210108-104408,0.0,0.76620029452845
1166,20210108-104411,0.0,0.76620029452845
1167,20210108-104414,0.0,0.76620029452845
1168,20210108-104417,0.034999999999999996,0.76620029452845
1169,20210108-104420,0.0,0.76620029452845
1170,20210108-104423,0.0,0.76620029452845
1171,20210108-104426,0.0,0.76620029452845
1172,20210108-104429,0.0,0.76620029452845
1173,20210108-104432,0.015,0.76620029452845
1174,20210108-104435,0.0,0.76620029452845
1175,20210108-104438,0.0,0.76620029452845
1176,20210108-104441,0.0,0.76620029452845
1177,20210108-104444,0.0,0.76620029452845
1178,20210108-104447,0.015,0.76620029452845
1179,20210108-104450,0.0,0.76620029452845
1180,20210108-104453,0.0,0.76620029452845
1181,20210108-104456,0.0,0.76620029452845
1182,20210108-104459,0.015,0.76620029452845
1183,20210108-104502,0.0,0.76620029452845
1184,20210108-104505,0.0,0.76620029452845
1185,20210108-104508,0.015,0.76620029452845
1186,20210108-104511,0.0,0.76620029452845
1187,20210108-104514,0.0,0.76620029452845
1188,20210108-104517,0.015,0.76620029452845
1189,20210108-104520,0.0,0.76620029452845
1190,20210108-104523,0.015,0.76620029452845
1191,20210108-104526,0.0,0.76620029452845
1192,20210108-104529,0.0,0.76620029452845
1193,20210108-104532,0.0,0.76620029452845
1194,20210108-104535,0.0,0.76620029452845
1195,20210108-104538,0.015,0.76620029452845
1196,20210108-104541,0.0,0.76620029452845
1197,20210108-104544,0.0,0.76620029452845
1198,20210108-104547,0.0,0.76620029452845
1199,20210108-104550,0.015,0.76620029452845
